latitude,longitude,temp_mean,temp_std,temp_max,temp_min,pm25_mean,pm25_std,pm25_max,pm25_min,pm10_mean,pm10_std,pm10_max,pm10_min,epa_mean,epa_max,duaod550_mean,duaod550_std,node_id,epa_index,math_danger_score,cluster,ed_score
26.40000000000005,44.8,23.03937765510951,9.132634992204322,42.26920000000001,2.116240000000005,37.52142687226277,26.131183824871865,164.48605,5.5135567,221.81845395164237,189.6609079977667,1226.2768,9.314236,3.114051094890511,6,0.2362654937737226,0.1712463016584133,26.40_44.80,6,99.5,2,99.5
26.40000000000005,45.2,23.06429062043798,9.110243833445397,42.53774000000004,1.7412400000000048,38.59631039498176,27.078378349665567,158.489,5.5428604,237.49713848448903,207.0849577289297,1340.183,10.534195,3.1751824817518246,6,0.2427444556961678,0.1744552111130405,26.40_45.20,6,99.5,2,99.5
26.40000000000005,45.6,22.984315328467176,9.183515514380948,42.84730000000002,1.306669999999997,35.11224107937956,22.52242430876292,154.55952000000002,5.107717999999999,200.6947970520073,156.56796667152892,1012.3679,12.817515,2.927919708029197,6,0.2412416613001825,0.1748695051384629,26.40_45.60,6,97.5,2,97.5
26.40000000000005,45.99999999999999,23.01643614051097,9.231485287028145,43.26820000000004,1.238300000000038,33.74953769142336,20.536176973585864,154.08841,5.266814,181.05118752600364,127.11438971063964,824.37725,12.422553,2.8375912408759123,6,0.2410289376551095,0.1778204227995622,26.40_46.00,6,97.5,2,97.5
26.40000000000005,46.39999999999999,23.092641532846734,9.32676796328206,43.766260000000045,1.2305000000000064,33.63970052198905,20.32484491098029,146.09076000000002,1.0110571,174.36336799452553,121.2999147592789,896.14366,13.544186,2.8001824817518246,6,0.2438106156501824,0.1851947491057342,26.40_46.40,6,97.5,4,97.5
26.40000000000005,46.79999999999999,23.26291447992703,9.376643666591908,44.09340000000003,1.6152600000000348,38.825037805839415,25.760482870539654,176.77074,5.217503799999999,237.41426616742703,203.2700114238508,1261.1159,12.3424435,3.197992700729927,6,0.2568590877536496,0.1953128365726407,26.40_46.80,6,99.5,2,99.5
26.40000000000005,47.19999999999999,23.394428740875934,9.399161704234055,44.52188000000001,2.060570000000041,44.88253571432482,32.38231402320288,236.04723,5.412966999999999,318.45054960994526,316.7515937752587,2127.4427,10.199418,3.56478102189781,6,0.2730247482518248,0.201363609415494,26.40_47.20,6,99.5,5,99.5
26.40000000000005,47.59999999999999,23.68568604014601,9.428641322386069,45.33828,2.8437700000000063,41.35530103786496,25.79263654052216,170.16605,4.447400200000001,264.7878005100365,234.08925857036857,1530.38,9.957393,3.3895985401459856,6,0.2716449596906934,0.2017766383463768,26.40_47.60,6,99.5,2,99.5
26.40000000000005,47.99999999999999,23.746869881386885,9.560957079632043,45.81973000000005,2.956020000000024,44.77681815720803,28.251445316334003,176.98397,3.3764702,292.4659291756387,268.3866961176955,1828.6852,7.9915345,3.5556569343065694,6,0.2809208059096715,0.2040782238129528,26.40_48.00,6,99.5,5,99.5
26.40000000000005,48.399999999999984,23.965439206204405,9.54504340191633,45.79946000000001,3.647030000000029,59.12983914279197,45.28174684359839,304.28063,4.306816,422.01043868339417,459.18512028084,3157.8365,8.82685,3.869525547445256,6,0.310514056817062,0.2229386607600746,26.40_48.40,6,99.5,5,99.5
26.40000000000005,48.79999999999998,24.30943572080294,9.54932614007264,46.46157,3.5816599999999994,63.38780199187957,50.87739171970821,367.0864,7.3297795,430.2267610127737,495.8398539790948,3435.0705000000003,11.520262,3.875,6,0.3089662296596715,0.2220674544068074,26.40_48.80,6,99.5,5,99.5
26.40000000000005,49.19999999999998,24.518254507299293,9.392103053257358,46.44302000000005,3.341420000000028,52.57059488321168,36.29102379649505,327.3007,4.683214,284.1671998284672,306.18377468322745,2493.3665,9.807528,3.571167883211679,6,0.2668661504160584,0.1890395196723362,26.40_49.20,6,99.5,5,99.5
26.40000000000005,49.59999999999998,24.51966510036499,9.080746971767748,46.11880000000002,4.191030000000012,50.697078156021895,27.533200449618665,273.99550000000005,10.89313,211.5983816742701,214.54387621353152,2075.7975,25.625388,3.333941605839416,6,0.2364918508731752,0.1728435414354918,26.40_49.60,6,99.5,2,99.5
26.40000000000005,49.99999999999998,24.683720383211703,7.110677527479833,42.09536000000003,9.710570000000018,48.660802063868616,21.38247445891747,218.68763,11.662959,128.3036496879562,104.55629605920645,1403.2688,19.387057,3.021897810218978,6,0.2078546052445255,0.1599874618414001,26.40_50.00,6,97.5,2,97.5
26.40000000000005,50.39999999999998,24.68176802007301,5.519383047357072,36.56875000000002,13.898650000000032,44.23119218375912,21.382571074259964,232.61902,6.0816254,118.20552309854014,97.27223445614656,1232.6622,10.077811,2.8421532846715327,6,0.1952378449333941,0.1535660764601517,26.40_50.40,6,97.5,1,97.5
26.40000000000005,50.799999999999976,24.995897308394184,5.352033753726949,36.473540000000014,14.7543,37.22196957208029,17.84305855084968,145.75655999999998,7.32229,108.53977279835766,86.1704530926879,952.78534,12.033714,2.585766423357664,6,0.1854739052609489,0.1488335310009471,26.40_50.80,6,97.5,1,97.5
26.40000000000005,51.19999999999997,25.222030054744547,5.146736018969438,36.12856000000005,15.322900000000004,36.18212322883212,15.392460236378978,119.88868,8.597420999999999,103.80371965784671,74.55024424622934,809.0015000000001,13.446614,2.5447080291970803,6,0.1768454048086678,0.1444566186755543,26.40_51.20,6,97.5,1,97.5
26.40000000000005,51.59999999999997,25.48064293795623,4.926900008700897,35.62563,15.892240000000015,37.490722463777374,14.779266599913056,105.45998,8.350479,101.31948897080292,67.42238542405981,679.93534,14.03392,2.616788321167883,6,0.1685659419080292,0.1414062485619696,26.40_51.60,6,97.5,1,97.5
26.40000000000005,51.99999999999997,25.68259986313871,4.755491119127952,35.48867000000001,16.071300000000008,38.05320151633212,14.494319173165248,100.70366,7.998861,98.34153223357664,62.62170613373236,577.677,14.09822,2.6295620437956204,6,0.160030226176551,0.1371118010931874,26.40_52.00,6,97.5,1,97.5
26.40000000000005,52.39999999999997,25.90741166970805,4.618099786309182,35.4545,16.082060000000013,36.37795733987226,13.299489805296998,94.23459,8.288772999999999,93.83085771715328,57.57918835057699,501.18325,17.098264,2.558394160583941,6,0.1516753002034671,0.1326681745456345,26.40_52.40,6,97.5,1,97.5
26.40000000000005,52.79999999999997,26.03187664233579,4.493528844547599,35.10903000000002,16.174830000000043,34.03150696441606,12.153938670476082,79.73165,7.0770705000000005,87.967828270073,52.987506559964494,468.35592,13.453286,2.429744525547445,6,0.1445174559757299,0.1285677595259349,26.40_52.80,6,97.5,1,97.5
26.40000000000005,53.19999999999997,26.142663120437977,4.327605834478111,34.56900000000002,16.29397,33.620790644069345,11.797765502386012,77.64288,6.0131353,84.29958600091241,50.32148730947178,472.58985,9.742115,2.413321167883212,6,0.1386429173689781,0.1234409142456963,26.40_53.20,6,97.5,1,97.5
26.40000000000005,53.599999999999966,26.160278549270096,4.32250048888009,34.71500000000003,15.42190000000005,31.323573956569344,11.722750797283338,80.84394999999999,5.6958210000000005,78.07450241332117,48.18706427628842,413.45598,10.471116,2.3202554744525545,5,0.1330345107280109,0.118691249885585,26.40_53.60,5,80.0,1,80.0
26.40000000000005,53.999999999999964,26.11030455291973,4.3018581999464125,34.35464000000002,15.443380000000047,30.938575129105843,12.2176003699213,84.32038,3.8240717,75.42369640839416,46.77598099101384,384.29656,4.1547286,2.3056569343065694,5,0.1279710587641423,0.1141631534397242,26.40_54.00,5,80.0,1,80.0
26.40000000000005,54.39999999999996,26.026134452554768,4.317346409056441,34.133200000000045,15.57913000000002,28.720148059124085,12.02718496745644,82.26156499999999,3.0917948,70.16315097801095,43.9285615182318,343.53414,3.1042793,2.2153284671532845,4,0.1242403271249087,0.1098545228906932,26.40_54.40,4,58.0,1,58.0
26.40000000000005,54.79999999999996,25.872598284671557,4.309967227457864,34.31387000000001,15.90432000000004,28.349474725,12.078755642970211,83.974825,3.1428342,67.50618431076641,41.34415877544324,306.78885,3.7260155,2.197080291970803,4,0.1215358245317518,0.106393975211748,26.40_54.80,4,58.0,1,58.0
26.40000000000005,55.19999999999996,25.816334051094916,4.190650806044332,34.28652,16.461940000000027,27.552501555109487,12.136769007192408,97.86929,1.8971817,65.26475168156935,39.876161287806525,267.29973,2.0916242,2.1742700729927007,4,0.1196779498563868,0.1039845553012319,26.40_55.20,4,58.0,1,58.0
26.40000000000005,55.59999999999996,25.85101789233579,3.913082273854804,33.66348000000005,16.934050000000013,27.23546095483577,12.256075954227164,95.6107,2.0224575,63.17311663275547,38.66968878680738,279.01058,2.1635311,2.1578467153284677,4,0.1187029344885036,0.102225925920744,26.40_55.60,4,58.0,1,58.0
26.40000000000005,55.99999999999996,26.15956388686133,4.666320291718421,35.81802000000005,15.176420000000007,26.34440607837591,12.225346142498152,98.54902,1.3474276,62.6430539100365,39.06308584700589,324.53931,1.3474871,2.1122262773722627,4,0.1142154209462591,0.097125334609627,26.40_56.00,4,58.0,1,58.0
26.40000000000005,56.39999999999996,26.14873133211681,4.266468141802409,34.26943,15.36196000000001,31.876409307025547,30.14407090613016,391.11688,0.5012707,68.50052905930657,52.11660334338201,549.8263000000001,0.5013160000000001,2.239051094890511,6,0.1111184976317518,0.0921486513337265,26.40_56.40,6,97.5,1,97.5
26.40000000000005,56.79999999999996,25.84880308394163,3.283463108664136,32.28286000000003,17.302880000000016,32.47962429908759,33.176315223507984,410.1176,0.9927008,67.86287664023723,51.40140114440943,544.1328,1.7888471,2.220802919708029,6,0.1116093932128649,0.0901326287494634,26.40_56.80,6,97.5,1,97.5
26.40000000000005,57.19999999999995,25.318807107664256,4.957509140435233,35.26504,12.20034000000004,23.317242494160585,12.218626493763397,103.696905,1.1152836,59.12589445282846,38.22943134054986,298.50756,2.4171942,2.0,4,0.1048112982248175,0.0832027854621701,26.40_57.20,4,58.0,1,58.0
26.40000000000005,57.59999999999995,23.990794762773746,7.492896887132894,39.914450000000045,5.370750000000044,18.55431220510949,8.792358122581689,58.05309,0.7660235,52.771249763229925,37.24499555775773,266.58384,1.2124548,1.784671532846715,4,0.0924424028865875,0.0736307590118146,26.40_57.60,4,58.0,4,58.0
26.40000000000005,57.99999999999995,22.96993326642338,8.195717755490314,41.106840000000034,2.530900000000031,16.300318107572995,7.934154991796664,54.85589,0.8177226000000001,46.783478652335766,33.19662235689338,252.8607,0.91573216,1.6952554744525548,3,0.0827505255774635,0.0675332625112064,26.40_58.00,3,38.0,4,38.0
26.40000000000005,58.39999999999995,23.343872600364985,8.592282189265024,43.13613000000004,2.750630000000001,15.867984179927008,7.736206225530641,55.337594,0.9101596,46.9221444770073,34.197616175990056,262.3043,1.0544985,1.6961678832116789,4,0.0814405286042883,0.066112497702816,26.40_58.40,4,58.0,4,58.0
26.40000000000005,58.79999999999995,23.7429688412409,8.76411774121384,43.42812000000004,3.607079999999996,16.02854927919708,7.897670877290007,55.763380000000005,0.5961921,48.94652125638686,38.67390265780637,333.1873,0.9865138,1.7007299270072993,4,0.0826747768815693,0.0666293299111904,26.40_58.80,4,58.0,4,58.0
26.40000000000005,59.199999999999946,24.05208921532849,8.667778307062862,43.53360000000004,4.055300000000045,15.941069109069344,7.76449602032678,54.51419,0.3884507399999999,48.17420363252737,37.06960161861387,351.73554,0.84845875,1.7043795620437956,4,0.0814988061904197,0.0659691479745876,26.40_59.20,4,58.0,4,58.0
26.40000000000005,59.599999999999945,23.92606026459856,8.645972871834797,43.21133000000003,3.4283400000000483,15.659208368078463,7.782944943187305,53.351428000000006,0.062131314,46.55067170550183,35.13048102178715,266.85360000000003,0.07945393,1.686131386861314,4,0.0782486600811131,0.064720003838634,26.40_59.60,4,58.0,4,58.0
26.40000000000005,59.99999999999994,23.115662208029217,8.363688515339575,42.03628000000003,2.5914600000000405,15.450167186031022,8.183970146305699,60.94523,0.35520176,45.964063891532845,38.808100043698886,309.98402,0.35866882,1.6852189781021898,4,0.0749935181691605,0.0642756909003058,26.40_60.00,4,58.0,4,58.0
26.40000000000005,60.39999999999994,22.35593308394163,8.367783590959823,41.11465000000004,0.8072800000000484,15.322721531651458,8.727025751738577,74.85806,0.76592754,47.39837960401459,42.49491294877645,408.26674,1.0972827,1.6487226277372262,5,0.0756861323477828,0.0666277382466768,26.40_60.40,5,80.0,4,80.0
26.40000000000005,60.79999999999994,22.45843512773725,8.401642167675668,41.106840000000034,1.5685000000000286,15.903590181386862,9.836651732562997,79.26558,0.36546563,52.67263390703467,52.29995802534727,453.54366,0.68307365,1.6797445255474452,6,0.0802684999160219,0.0730912733123269,26.40_60.80,6,97.5,4,97.5
26.40000000000005,61.19999999999994,22.590882801094917,8.376018167695007,41.32144,1.9683800000000249,20.085698055994527,12.725006105740713,70.295975,0.63177374,85.97383696459853,79.8785517528,470.43642,2.0727815,1.9397810218978104,6,0.0982461678835766,0.0892923128777784,26.40_61.20,6,97.5,4,97.5
26.40000000000005,61.59999999999994,22.778280036496376,8.268110788286494,42.20327000000003,3.4644700000000057,24.139641614051094,16.388503475874675,116.154155,0.9511965,120.1145474437044,114.9569970804896,672.53774,2.4673885,2.2354014598540144,6,0.1178100579972627,0.1067132139911321,26.40_61.60,6,97.5,4,97.5
26.40000000000005,61.999999999999936,23.15381436131389,8.42732623657422,42.86636000000004,4.0120000000000005,26.138222737226275,17.476411113575615,115.52025,0.8292634999999999,133.2739857160584,122.34782311381974,748.16404,2.3604472,2.332116788321168,6,0.1306564293958029,0.1181796177038145,26.40_62.00,6,97.5,4,97.5
26.40000000000005,62.399999999999935,23.17230094890513,8.608069177475471,43.14858000000004,3.23380000000003,26.041326913959853,17.966596622684264,117.36651,0.7000868,127.33758489306568,114.91772536481665,629.16587,2.9916365,2.31021897810219,6,0.1301555805853102,0.1140579111946091,26.40_62.40,6,97.5,4,97.5
26.40000000000005,62.79999999999993,22.74018171532849,8.61416337975215,42.64175,1.6298199999999952,24.587641814872264,15.548844151143092,97.895494,1.1306608,114.04955380994528,96.18749156884294,515.922,3.6799408,2.198905109489051,6,0.1246632528030109,0.1004509846534064,26.40_62.80,6,97.5,4,97.5
26.40000000000005,63.19999999999993,22.79786415145988,8.56943206084844,42.25503000000003,0.8876300000000015,29.330678962773725,19.556804995666035,153.10762,1.4907846,161.46394313604014,155.7332728315054,1292.6673,3.9237484,2.5985401459854014,6,0.1409970955518248,0.1083654938579703,26.40_63.20,6,97.5,4,97.5
26.40000000000005,63.59999999999993,22.4635722262774,8.611108425882183,41.75967000000003,-0.1553399999999669,42.98329841286497,43.31949418389134,291.73984,0.9866119,301.9964040407847,398.3330039866431,2611.9055,3.1040146,3.227189781021898,6,0.176404080974635,0.1469182133771573,26.40_63.60,6,99.5,5,99.5
26.40000000000005,64.0,22.292590301094915,8.734065072865377,41.60050000000001,-1.3148599999999533,34.393569665510945,30.587588376258463,234.46111,1.2325165,218.08667951551092,261.1309854797645,1996.9216,3.0782163,2.897810218978102,6,0.161434663134489,0.1356211214823262,26.40_64.00,6,97.5,5,97.5
26.800000000000047,44.0,23.004571368613163,9.317961205127473,43.11782,2.466820000000041,31.259358341788325,19.49319596198784,162.88058,0.551325,153.89369376614962,109.84989741234156,1089.4225,0.5946227,2.5885036496350367,6,0.2262113071802007,0.1660334101556317,26.80_44.00,6,97.5,4,97.5
26.800000000000047,44.4,22.81736831204382,9.39401312925228,42.87563,1.589870000000019,31.481710086952557,19.290256148781182,122.10985,4.4384603,160.14478906934306,113.1642897146172,652.88543,9.764919,2.6578467153284677,6,0.2277741176865876,0.1655804019884499,26.80_44.40,6,97.5,2,97.5
